item_id,source,task,category,ability,answer,split
48a0c23a31d110f6,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
4f086f771b58bcdc,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
8eafcbc33e38a4b7,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
f7728a406607aa57,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,B,train
2e781c36fd9c56c4,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
2973b8a8db6e7be3,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,A,train
347a76b19157cc22,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,C,train
2d5786f372d1f0ff,ToMBench,Hinting Task Test,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,D,train
7c4e20b92efc6a92,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
fbb580ae27629826,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
4617bdef18e9883b,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,D,train
cfa9daf425d1c769,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
17c83a1ad4b92f33,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
89643480a7ab0b4d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
67b024c9f3cfea65,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
1abb6b0aed6d3ad9,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,train
ab226ee69ab42842,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
3ed2ff40e909bdf4,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
10e3663560732d36,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
6e7b10360e6f2a3a,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
1989a99bd84e7a7c,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,D,train
45b53bd252922f85,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
344b7514e2face18,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,B,train
436120532b751607,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
db42a87d386a9be1,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,C,train
2aea89e9b57e8ecb,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
a2c2eedfead3c93c,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
e799a68588de43e5,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
7b2796500bac72ac,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
44d2cdd480a3c32b,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,C,train
205168ffc33c7c82,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,B,train
c13150932f381465,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,A,train
c032c2fe0fad578f,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,train
8078c02b472b4ba7,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
ff38e25f18073f15,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,C,train
87fc993807b306ba,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
0cf72d12766720be,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
bda56b41b38a0958,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,A,train
898e3ee5b3cef7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
97cfb08af833ecd2,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
db5a7c3a23f51963,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
265a64a0ad59ef41,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
3822e4e456597d8c,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,C,train
7ae7cee1b91626ee,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
7b5af8dd3e4adc78,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
41c9e5021b6df9ab,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
8ee0fb1b1f3d0982,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,C,train
45c5ada710276f1d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
6d89bf5212285995,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,train
72a4364e8b22f337,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
1e71e4dd020e3aa5,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
780d9a859e7f5932,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
a9904709fc2db904,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
d8c6d103e23b7d95,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
a39120c56671461a,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
1002a6be4abe5605,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
d6c8ab6e5f2453dd,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
9b3aad96b1d4150d,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
4ccbcf6db20e60d3,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
927e3d96716544bc,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
aa68710b032d072b,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
b9780943bed18065,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),A,train
1ab92078dbb0ba5d,ToMBench,Hinting Task Test,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,B,train
bdaa547e2e1b76c7,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,A,train
ded5464cac20af74,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,train
ba54af09dcfff7b9,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
a4bc1a99e107c623,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
0385b6d6f2308110,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
2a6e76b00c2e8205,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,train
6e45ad9f95033503,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
7c86c386dcc71e07,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
0924e5b11e1fb12b,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,B,train
38c74bde05a22d81,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),C,train
5dc1491e2c05dce6,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
a881ea5cf3ddad70,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
360828457aa74263,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
26d187f7387670c9,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
f1fc46a80f40c07c,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,train
3bf20b922da6e09e,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
02c91cce91045034,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
330350e8ab948059,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
bcef6d1514ac0f12,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
177c0fe0d2148689,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
d2a99df30153918f,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
6cbab81b47c238d1,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
ac72c9903e89d03c,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,B,train
a655b555a859c0c6,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
46638be4f8298349,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
75569046e9ba7dc4,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
de193890e5a228eb,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
53fe3a5e1c892d43,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
b455960e33605b0c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
76de1c85f0be9313,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
b8a424d99fc859dd,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
0332dfde7dfc3e19,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,train
f5253ad3cad51b8d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
37b5255a198ad5fb,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,A,train
883e07423af6a91f,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,B,train
504e26abe543d2d8,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,B,train
f4a49cceb813d797,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
a546ebf32b7a4c3c,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,D,train
9315bd677d99927c,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,A,train
2dfb4de0e8306e52,ToMBench,Prediction of Actions,Intention,Intention: Prediction of actions,B,train
95354737be55a48b,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,D,train
ecb46af06f358997,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
a4c1953abcf3057f,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
5c806c7316210413,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
0ab7220ee650187c,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
14e9ec3046af5341,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
18b43d5568bad08f,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,A,train
14010bd982479075,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,C,train
0b5e4cf5183c0cd4,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
f63fdc4cf59a2829,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
5f61def277d35391,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
5a7e1316baf15a2c,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,train
a5b0c22b032bfdd9,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
830a3a2538ffedd3,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
7e4ce0b87c298e8a,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,B,train
d6e0cfc70c4a9834,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,train
6ae06d78ddb068ed,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
b89eee8351771c44,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
95046ca84d6464af,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
974504ed03a0a6de,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
b7ad13e9a825562b,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
0cdac28aa539dbdd,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,C,train
8d7d06440c02fe78,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
99dac2115d06089c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
d14f40e0c8fd8b6d,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,B,train
2cea412abc67c89b,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
176e9850a4b1363d,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
99227ea739577484,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
e91ff75dda4ca14d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
91a22c3e8474f5c8,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,D,train
ce344f37dcc38534,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
ca0312b02b0bd53a,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,D,train
ca6f9c21cf741757,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
f6676a9ba77fcf99,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
2b74add3958623f9,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,A,train
e2400aabbb292ce8,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
59b990a5ff1598dd,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
a73f574d521403c1,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
160d5b312de17259,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
0ea3954d62b2bc86,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
b01d281d3f64f586,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,C,train
f716880158f4b137,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
db89580fc1894f12,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
5c1bef434d41b0a6,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
e2ad88d99d956ecf,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
b374cb4a2125ff5f,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
064be0bc06ae5c06,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
ae32ab9027315e47,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
a24f2522584db202,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
3d11bd3ad8a224ff,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
a6e076577829125c,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
f495531c59e79c05,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
f97e53eeb3d2a04f,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
9c6d9ba20ef64014,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
4bd708f3aed8e66d,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
7dd8b5e5fa7875a9,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
841e34b9be3a35ac,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,A,train
393d06f2951b952d,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
c714be4cfba2c1ef,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
55eab73d661c6deb,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
3459816003acc3c4,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
78c6bc5723a2325c,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,B,train
e9e6fc23ac9fc659,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
069c942fe257248a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
4d4aa21a60a64a55,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
44c156d85d0b0b54,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,train
89c87d73fd159613,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,D,train
7bdbf2bd8105c7e7,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,D,train
42bb383dea3a4aa9,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
6357739ac94eb40e,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
0275d99bbb7b14a1,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,C,train
75aef04814665e1c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
6767e0124f84aa34,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,D,train
d4a3bcdc9a908172,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
63d0afa96a0035c1,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
4159052dfef08dc6,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
1f763bdbfbde2a42,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
67fb417e05b437da,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,A,train
dc4be7ec98637e7d,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,train
902af1300b281e8d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
16dc2f81111df102,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
9ad129cb142f20a1,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
f48d5fc7dcb22c52,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
9308a50bbaace00b,ToMBench,Prediction of Actions,Intention,Intention: Prediction of actions,C,train
8f657ec20af45a66,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
cb6e3b9630003382,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,D,train
6be7ede4f2cf4203,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
43c21d3321c00534,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
73603be29c37d9ad,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
595d8d72dd11d150,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
0f579b7324be4cde,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
366afb01dca2046f,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
52f443d7535914a0,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
41d949d9efe78750,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
e35a0889d5d3e980,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,C,train
f9a4259004d7884a,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
d57bf32b9497db5b,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
6a9227736de7bd8d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
93012e666e5599e8,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,B,train
07cf9e55803e78fb,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
39addf660214855b,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,B,train
f6c9870767c3c720,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
272b0a99bd5c590c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
a394abaecf7cd7d2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
058fad8d73497a13,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
d9b89707cd194163,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
0f7112201dc60f36,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,D,train
28553d206fd3e4b7,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
2e6bc96c13fce5ae,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
78a61ae9649e4bb9,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,C,train
9c204bb43d9b6d36,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
41dadee9047a4f5f,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
7da13eda65d8f356,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
e09bcbda78488664,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
d21176963b5c1f54,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,train
a9f4d120f1db4649,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,train
376656aaf8db7fbc,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
8663a0207bf36245,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
82a18c17ff29461f,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
7d0e3991195027ef,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
5d737fb5f8402fc8,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
7ea22b684a25d82d,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
07b9f4378d899fee,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
2d6b3287e1e7288b,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,train
3367f5ab9611191a,ToMBench,Hinting Task Test,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,B,train
83d26cfcf2c97443,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
f6d3855e544808ac,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),A,train
5bea1f0f62cd6e4e,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
21ad9b5ee47e1c3f,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
8bc69cbfe71eb1e4,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,A,train
097b2edd43aa7baf,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,B,train
19ed0eaf1cb1dcec,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
8070bae07941dc2a,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,train
2c8a72ecc91fd2f5,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,B,train
1e05a62781347757,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,B,train
8c284ddc50793597,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,D,train
d2a507dc97ca091b,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
e84075c885017f47,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
f1cfcdee3d920524,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
b9ea3c7029583337,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
ebdd896f84759926,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
67ff665b951f635a,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
cef6c61756250203,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
47353063d8fd18ca,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
e577446d728ac431,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
525db9f063f11390,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
8af9df43f1aed44a,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
7ee150dded24d556,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,D,train
f78c5145ad06078b,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,B,train
64c6ad80c3628688,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
12a4414aaafca34f,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,B,train
f97240096c3eacd1,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
4dab635b3cbd0e5d,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
d82bb9410fdf44d6,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,B,train
61262c9f3a065d5c,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,D,train
9526cf2d725a3027,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
dde6710fd4999143,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
b79d8c1e3162353d,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
da45ed5e9d134d5e,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
edabe324da064a8b,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
35a3f5a6fd32da5b,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
8a792d22a274b37a,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,A,train
c345b2361e05c6cf,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
